C_size	t_chal	avg_C
10	8.4	0.0
10	8.5	0.0
10	8.6	0.0
10	8.700000000000001	0.0
10	8.8	0.0
10	8.9	0.0
10	9.0	0.0
10	9.1	0.0
10	9.200000000000001	0.0
10	9.3	0.0
10	9.4	0.0
10	9.5	0.0
10	9.600000000000001	0.0
10	9.700000000000001	0.0
10	9.8	0.0
10	9.9	0.0
30	0.0	4.49591887969
30	0.1	4.51567363218
30	0.2	4.49973254235
30	0.30000000000000004	4.46430496576
30	0.4	4.46721631533
30	0.5	4.44819565055
30	0.6000000000000001	4.43271225136
30	0.7000000000000001	4.39728282837
30	0.8	4.38117921092
30	0.9	4.36638800209
30	1.0	4.417118525
30	1.1	4.32968801391
30	1.2000000000000002	4.2990092363
30	1.3	4.30632855718
30	1.4000000000000001	4.30812818237
30	1.5	4.19176384014
30	1.6	4.17917850686
30	1.7000000000000002	4.16349494239
30	1.8	4.16766294686
30	1.9000000000000001	4.11650090475
30	2.0	3.99716023991
30	2.1	4.07232477888
30	2.2	4.01141970752
30	2.3000000000000003	3.81023754859
30	2.4000000000000004	3.92840071658
30	2.5	3.9414031419
30	2.6	3.86027671987
30	2.7	3.67470001687
30	2.8000000000000003	3.7832334332
30	2.9000000000000004	3.65739118373
30	3.0	3.61127529851
30	3.1	3.39594352533
30	3.2	3.41547366777
30	3.3000000000000003	3.560486131
30	3.4000000000000004	3.4934368465
30	3.5	3.39527608053
30	3.6	3.22519573474
30	3.7	3.31473522734
30	3.8000000000000003	3.00225050733
30	3.9000000000000004	3.19947471972
30	4.0	2.87907792213
30	4.1000000000000005	3.01305669376
30	4.2	2.64187789786
30	4.3	2.79001736511
30	4.4	2.89568314706
30	4.5	2.60002684774
30	4.6000000000000005	2.38326966136
30	4.7	2.41482802606
30	4.800000000000001	2.41760837852
30	4.9	2.06894385704
30	5.0	2.40527382469
30	5.1000000000000005	2.0615581474
30	5.2	2.24758250294
30	5.300000000000001	2.01675167016
30	5.4	1.55642211798
30	5.5	1.94321699666
30	5.6000000000000005	1.2495310316
30	5.7	1.42917186208
30	5.800000000000001	1.29967799208
30	5.9	1.49189239386
30	6.0	1.12350071586
30	6.1000000000000005	0.87719271412
30	6.2	1.13689725844
30	6.300000000000001	0.556063462428
30	6.4	0.286272752832
30	6.5	0.515956719323
30	6.6000000000000005	0.387903850524
30	6.7	0.0602059991328
30	6.800000000000001	0.235218251811
30	6.9	0.0
30	7.0	0.596995425283
30	7.1000000000000005	0.180617997398
30	7.2	0.268484536164
30	7.300000000000001	0.155630250077
30	7.4	0.0602059991328
30	7.5	0.0
30	7.6000000000000005	0.0
30	7.7	0.0
30	7.800000000000001	0.279588001734
30	7.9	0.0
30	8.0	0.282994669594
30	8.1	0.0
30	8.200000000000001	0.0
30	8.3	0.0602059991328
30	8.4	0.240823996531
30	8.5	0.0
30	8.6	0.0
30	8.700000000000001	0.279588001734
30	8.8	0.0
30	8.9	0.0
30	9.0	0.0
30	9.1	0.0
30	9.200000000000001	0.0
30	9.3	0.0
30	9.4	0.0
30	9.5	0.0
30	9.600000000000001	0.0
30	9.700000000000001	0.0
30	9.8	0.0
30	9.9	0.0
100	0.0	4.59130653538
100	0.1	4.59086598801
100	0.2	4.57957131556
100	0.30000000000000004	4.57874751434
100	0.4	4.57395362678
100	0.5	4.56894523342
100	0.6000000000000001	4.5628334086
100	0.7000000000000001	4.56373679641
100	0.8	4.57589984809
100	0.9	4.53784340202
100	1.0	4.52467707763
100	1.1	4.53180512588
100	1.2000000000000002	4.49205790399
100	1.3	4.46846826427
100	1.4000000000000001	4.44080274281
100	1.5	4.46814975602
100	1.6	4.49035773571
100	1.7000000000000002	4.4140054148
100	1.8	4.36700900193
100	1.9000000000000001	4.37717552141
100	2.0	4.32572508507
100	2.1	4.33209846201
100	2.2	4.35369846582
100	2.3000000000000003	4.32512019751
100	2.4000000000000004	4.22205612407
100	2.5	4.26535979231
100	2.6	4.26627376404
100	2.7	4.19967684728
100	2.8000000000000003	4.16422091753
100	2.9000000000000004	4.10136017519
100	3.0	4.03419611446
100	3.1	4.03654044915
100	3.2	4.02211825589
100	3.3000000000000003	3.9180725495
100	3.4000000000000004	3.84237247007
100	3.5	3.86830708588
100	3.6	3.8441559996
100	3.7	3.61707284168
100	3.8000000000000003	3.69558408517
100	3.9000000000000004	3.55549180488
100	4.0	3.45410758906
100	4.1000000000000005	3.43280699519
100	4.2	3.3784376032
100	4.3	3.31769214013
100	4.4	3.45611847371
100	4.5	3.30216756693
100	4.6000000000000005	2.99771544553
100	4.7	2.80087620969
100	4.800000000000001	3.05588577184
100	4.9	3.0707191696
100	5.0	2.72026009269
100	5.1000000000000005	2.59314689117
100	5.2	2.63728733198
100	5.300000000000001	2.36973782971
100	5.4	2.50236379558
100	5.5	2.21624512794
100	5.6000000000000005	2.39952553591
100	5.7	2.30174541351
100	5.800000000000001	2.11992377417
100	5.9	1.80786937466
100	6.0	1.89268049036
100	6.1000000000000005	1.56200610347
100	6.2	1.28014102262
100	6.300000000000001	1.53012499917
100	6.4	1.45273152105
100	6.5	1.5098758681
100	6.6000000000000005	1.12587865745
100	6.7	1.07042106067
100	6.800000000000001	0.390848501888
100	6.9	0.917339960325
100	7.0	0.605061173053
100	7.1000000000000005	0.660898105555
100	7.2	0.396454246608
100	7.300000000000001	0.398245215138
100	7.4	0.303702787976
100	7.5	0.272345567204
100	7.6000000000000005	0.0
100	7.7	0.295424250944
100	7.800000000000001	0.222788670461
100	7.9	0.260205999133
100	8.0	0.753460863491
100	8.1	0.190848501888
100	8.200000000000001	0.0
100	8.3	0.229225607136
100	8.4	0.0
100	8.5	0.0
100	8.6	0.190848501888
100	8.700000000000001	0.0
100	8.8	0.0
100	8.9	0.0
100	9.0	0.0
100	9.1	0.0
100	9.200000000000001	0.0
100	9.3	0.0954242509439
100	9.4	0.279588001734
100	9.5	0.0
100	9.600000000000001	0.0
100	9.700000000000001	0.0
100	9.8	0.0602059991328
100	9.9	0.0
300	0.0	4.62386400438
300	0.1	4.61808179265
300	0.2	4.62399387773
300	0.30000000000000004	4.61802435411
300	0.4	4.61634982739
300	0.5	4.61877442952
300	0.6000000000000001	4.61403515482
300	0.7000000000000001	4.61258620829
300	0.8	4.60846673705
300	0.9	4.59763054196
300	1.0	4.59834109022
300	1.1	4.59219093538
300	1.2000000000000002	4.57370681031
300	1.3	4.584510099
300	1.4000000000000001	4.5802181668
300	1.5	4.5767857202
300	1.6	4.58391062705
300	1.7000000000000002	4.56564569747
300	1.8	4.57189223849
300	1.9000000000000001	4.48619454986
300	2.0	4.53889328497
300	2.1	4.52980838123
300	2.2	4.48191411409
300	2.3000000000000003	4.50605792367
300	2.4000000000000004	4.45187715875
300	2.5	4.43802944627
300	2.6	4.46254190678
300	2.7	4.41088685854
300	2.8000000000000003	4.41040484601
300	2.9000000000000004	4.37038301439
300	3.0	4.41367317589
300	3.1	4.33823827626
300	3.2	4.28206890899
300	3.3000000000000003	4.31270774325
300	3.4000000000000004	4.13577813731
300	3.5	4.15548643435
300	3.6	4.12808482271
300	3.7	4.02236514043
300	3.8000000000000003	4.03093904255
300	3.9000000000000004	3.9503830019
300	4.0	3.90570280593
300	4.1000000000000005	3.74176801224
300	4.2	3.81491794973
300	4.3	3.69987023934
300	4.4	3.60195118567
300	4.5	3.47488935323
300	4.6000000000000005	3.34438338833
300	4.7	3.40101275512
300	4.800000000000001	3.54446588811
300	4.9	3.32296367556
300	5.0	3.38054439519
300	5.1000000000000005	3.17596854978
300	5.2	3.1153747161
300	5.300000000000001	3.19375710211
300	5.4	2.86379720832
300	5.5	2.96268363844
300	5.6000000000000005	2.63713355214
300	5.7	2.53565877009
300	5.800000000000001	2.80496785115
300	5.9	2.40744382937
300	6.0	2.40996079711
300	6.1000000000000005	2.0745473565
300	6.2	2.35564149284
300	6.300000000000001	1.8154038124
300	6.4	1.7748061263
300	6.5	2.24664155443
300	6.6000000000000005	1.61210050148
300	6.7	1.66912661852
300	6.800000000000001	1.66859272968
300	6.9	1.54069215259
300	7.0	1.13609176058
300	7.1000000000000005	1.01527856578
300	7.2	0.597533252985
300	7.300000000000001	1.01296644395
300	7.4	0.555630250077
300	7.5	0.861977111932
300	7.6000000000000005	0.819242917069
300	7.7	0.169019608003
300	7.800000000000001	0.490663668009
300	7.9	0.85446116888
300	8.0	0.222788670461
300	8.1	0.139794000867
300	8.200000000000001	0.406684751097
300	8.3	0.0
300	8.4	0.0954242509439
300	8.5	0.517092145902
300	8.6	0.120411998266
300	8.700000000000001	0.401720034352
300	8.8	0.594255169748
300	8.9	0.0
300	9.0	0.0
300	9.1	0.0
300	9.200000000000001	0.0
300	9.3	0.120411998266
300	9.4	0.0
300	9.5	0.0
300	9.600000000000001	0.0
300	9.700000000000001	0.0
300	9.8	0.0
300	9.9	0.0
1000	0.0	4.63356811451
1000	0.1	4.63213859556
1000	0.2	4.63423691281
1000	0.30000000000000004	4.63205468645
1000	0.4	4.63354232662
1000	0.5	4.63196922434
1000	0.6000000000000001	4.62947420481
1000	0.7000000000000001	4.63269073928
1000	0.8	4.63082644279
1000	0.9	4.62875790721
1000	1.0	4.62793976862
1000	1.1	4.62613983277
1000	1.2000000000000002	4.62328540224
1000	1.3	4.62144517536
1000	1.4000000000000001	4.62361223751
1000	1.5	4.62264102111
1000	1.6	4.6147974982
1000	1.7000000000000002	4.61228667189
1000	1.8	4.61185305003
1000	1.9000000000000001	4.60814739638
1000	2.0	4.60552865018
1000	2.1	4.58684771937
1000	2.2	4.58946737987
1000	2.3000000000000003	4.59340423494
1000	2.4000000000000004	4.58218056695
1000	2.5	4.57905557167
1000	2.6	4.56461686619
1000	2.7	4.56390176434
1000	2.8000000000000003	4.55236877793
1000	2.9000000000000004	4.54121888376
1000	3.0	4.50762669163
1000	3.1	4.50757955592
1000	3.2	4.51532556562
1000	3.3000000000000003	4.48427865619
1000	3.4000000000000004	4.49613975274
1000	3.5	4.44198949232
1000	3.6	4.39486556629
1000	3.7	4.39740857222
1000	3.8000000000000003	4.42069053145
1000	3.9000000000000004	4.35284843382
1000	4.0	4.34411979089
1000	4.1000000000000005	4.40652735038
1000	4.2	4.21320396504
1000	4.3	4.17470153138
1000	4.4	4.22676884992
1000	4.5	4.01276863867
1000	4.6000000000000005	3.906300818
1000	4.7	3.92045478499
1000	4.800000000000001	3.91057720233
1000	4.9	3.79249639095
1000	5.0	3.60565456514
1000	5.1000000000000005	3.60192835753
1000	5.2	3.63566596699
1000	5.300000000000001	3.38725610806
1000	5.4	3.58753204309
1000	5.5	3.32981949527
1000	5.6000000000000005	3.29603629079
1000	5.7	3.16258248097
1000	5.800000000000001	3.10324148276
1000	5.9	3.05978983674
1000	6.0	2.81946567772
1000	6.1000000000000005	3.05230310925
1000	6.2	2.71375207308
1000	6.300000000000001	2.36402847823
1000	6.4	2.78650280298
1000	6.5	2.43154254786
1000	6.6000000000000005	2.45748249374
1000	6.7	2.26462288168
1000	6.800000000000001	2.20319611277
1000	6.9	1.93261117928
1000	7.0	1.84068686191
1000	7.1000000000000005	2.04443045769
1000	7.2	1.89451886175
1000	7.300000000000001	1.48710812715
1000	7.4	1.82621196841
1000	7.5	1.45369780895
1000	7.6000000000000005	1.40451536451
1000	7.7	1.16173940052
1000	7.800000000000001	0.798599019686
1000	7.9	1.525933775
1000	8.0	0.917407423549
1000	8.1	0.850356835451
1000	8.200000000000001	1.1359582342
1000	8.3	0.468484536164
1000	8.4	0.805126702212
1000	8.5	0.298272338767
1000	8.6	0.437504144167
1000	8.700000000000001	0.795086361702
1000	8.8	1.38727813499
1000	8.9	0.557208242049
1000	9.0	0.311260500153
1000	9.1	0.690968972002
1000	9.200000000000001	0.828914841522
1000	9.3	1.12819005232
1000	9.4	0.359868109891
1000	9.5	0.339794000867
1000	9.600000000000001	0.42797581728
1000	9.700000000000001	0.589093717026
1000	9.8	0.491576379347
1000	9.9	0.260205999133
3000	0.0	4.63871206025
3000	0.1	4.63647332271
3000	0.2	4.63831001125
3000	0.30000000000000004	4.63831248287
3000	0.4	4.63912599574
3000	0.5	4.63815648131
3000	0.6000000000000001	4.63830866733
3000	0.7000000000000001	4.63538779953
3000	0.8	4.63612523516
3000	0.9	4.63517481048
3000	1.0	4.63477086395
3000	1.1	4.63652155896
3000	1.2000000000000002	4.63587588711
3000	1.3	4.63617589307
3000	1.4000000000000001	4.63290218196
3000	1.5	4.63562524332
3000	1.6	4.63481980396
3000	1.7000000000000002	4.62743900341
3000	1.8	4.6309723856
3000	1.9000000000000001	4.62642357859
3000	2.0	4.62627856504
3000	2.1	4.62747577101
3000	2.2	4.62852654993
3000	2.3000000000000003	4.6206379464
3000	2.4000000000000004	4.62238592311
3000	2.5	4.62200599331
3000	2.6	4.61968375307
3000	2.7	4.60959279364
3000	2.8000000000000003	4.60264904063
3000	2.9000000000000004	4.60290619471
3000	3.0	4.60567972785
3000	3.1	4.60996175585
3000	3.2	4.57907258143
3000	3.3000000000000003	4.57466914059
3000	3.4000000000000004	4.57677584429
3000	3.5	4.56817807364
3000	3.6	4.55924270222
3000	3.7	4.54259831786
3000	3.8000000000000003	4.53960487665
3000	3.9000000000000004	4.53100687506
3000	4.0	4.51009580409
3000	4.1000000000000005	4.51825843622
3000	4.2	4.48582095808
3000	4.3	4.48088470046
3000	4.4	4.41607592898
3000	4.5	4.38062181556
3000	4.6000000000000005	4.37560506786
3000	4.7	4.22436655548
3000	4.800000000000001	4.2637114343
3000	4.9	4.17656049971
3000	5.0	4.24560982342
3000	5.1000000000000005	4.20549433798
3000	5.2	4.14934070687
3000	5.300000000000001	4.00181802044
3000	5.4	3.93032149787
3000	5.5	3.8418884391
3000	5.6000000000000005	3.86056419927
3000	5.7	3.87632523283
3000	5.800000000000001	3.78261748389
3000	5.9	3.36963358294
3000	6.0	3.54699475579
3000	6.1000000000000005	3.42282304974
3000	6.2	3.52218839611
3000	6.300000000000001	3.14105825068
3000	6.4	3.11200635007
3000	6.5	3.32909893605
3000	6.6000000000000005	3.03851852342
3000	6.7	2.83598720368
3000	6.800000000000001	2.55117935407
3000	6.9	2.92988116791
3000	7.0	2.37442386327
3000	7.1000000000000005	2.51964123577
3000	7.2	2.38310882478
3000	7.300000000000001	2.31068848985
3000	7.4	2.38275271775
3000	7.5	2.23589602179
3000	7.6000000000000005	2.27718668261
3000	7.7	1.91796266704
3000	7.800000000000001	2.15297350873
3000	7.9	1.80656543444
3000	8.0	1.81650120913
3000	8.1	1.26778090043
3000	8.200000000000001	1.27121542554
3000	8.3	1.85703884622
3000	8.4	1.73400622646
3000	8.5	1.45115519895
3000	8.6	1.42348077688
3000	8.700000000000001	1.70098003472
3000	8.8	0.926879330235
3000	8.9	1.32548955824
3000	9.0	0.581159176074
3000	9.1	1.22656869614
3000	9.200000000000001	0.97032992982
3000	9.3	0.606765138791
3000	9.4	0.458451214271
3000	9.5	0.790848501888
3000	9.600000000000001	0.697653723099
3000	9.700000000000001	1.02680990855
3000	9.8	0.960330126386
3000	9.9	0.662265990461
10000	0.0	4.63974863683
10000	0.1	4.63868775548
10000	0.2	4.63966122499
10000	0.30000000000000004	4.64003727615
10000	0.4	4.63888754505
10000	0.5	4.64018771903
10000	0.6000000000000001	4.6396060421
10000	0.7000000000000001	4.6407501597
10000	0.8	4.63741690396
10000	0.9	4.64075003184
10000	1.0	4.63883961022
10000	1.1	4.63763978593
10000	1.2000000000000002	4.63796134782
10000	1.3	4.63900466268
10000	1.4000000000000001	4.63712735425
10000	1.5	4.63738538508
10000	1.6	4.63737475381
10000	1.7000000000000002	4.63821658685
10000	1.8	4.63658385099
10000	1.9000000000000001	4.63547604388
10000	2.0	4.6347466954
10000	2.1	4.63576486379
10000	2.2	4.63675318321
10000	2.3000000000000003	4.63403005153
10000	2.4000000000000004	4.63512653485
10000	2.5	4.63368839826
10000	2.6	4.63221659275
10000	2.7	4.63349287473
10000	2.8000000000000003	4.62859033694
10000	2.9000000000000004	4.63255531918
10000	3.0	4.6310409838
10000	3.1	4.63055197546
10000	3.2	4.62531085309
10000	3.3000000000000003	4.62184992947
10000	3.4000000000000004	4.61866392881
10000	3.5	4.62172535727
10000	3.6	4.6224782178
10000	3.7	4.61419766374
10000	3.8000000000000003	4.62380539627
10000	3.9000000000000004	4.61075703496
10000	4.0	4.59825435644
10000	4.1000000000000005	4.60756337958
10000	4.2	4.60334192531
10000	4.3	4.56812248594
10000	4.4	4.58789937159
10000	4.5	4.5908798024
10000	4.6000000000000005	4.58017678274
10000	4.7	4.5424484464
10000	4.800000000000001	4.55076280441
10000	4.9	4.53974087815
10000	5.0	4.50760770276
10000	5.1000000000000005	4.46175148673
10000	5.2	4.44770369573
10000	5.300000000000001	4.38507735377
10000	5.4	4.47553298366
10000	5.5	4.37205285337
10000	5.6000000000000005	4.46379934313
10000	5.7	4.32347332318
10000	5.800000000000001	4.30272029717
10000	5.9	4.22330519814
10000	6.0	4.03713010023
10000	6.1000000000000005	4.18199834197
10000	6.2	4.08689862448
10000	6.300000000000001	3.9843577781
10000	6.4	3.7787314916
10000	6.5	3.72613145056
10000	6.6000000000000005	3.74450150473
10000	6.7	3.50693884367
10000	6.800000000000001	3.62513478546
10000	6.9	3.26483018145
10000	7.0	3.28381919193
10000	7.1000000000000005	3.3841296399
10000	7.2	3.29268348791
10000	7.300000000000001	3.13967021642
10000	7.4	2.89563581237
10000	7.5	3.05426273222
10000	7.6000000000000005	2.89269773032
10000	7.7	2.74576938044
10000	7.800000000000001	2.47999877838
10000	7.9	2.69052217689
10000	8.0	2.47353464462
10000	8.1	2.38088169436
10000	8.200000000000001	2.35690324124
10000	8.3	2.23678151393
10000	8.4	2.2548431226
10000	8.5	2.23463740292
10000	8.6	1.83125612348
10000	8.700000000000001	2.19841221327
10000	8.8	1.93451926348
10000	8.9	2.14100206841
10000	9.0	1.96966951557
10000	9.1	1.75336805599
10000	9.200000000000001	1.72722169645
10000	9.3	1.39139733388
10000	9.4	1.71507260717
10000	9.5	1.25507664636
10000	9.600000000000001	1.69776824036
10000	9.700000000000001	1.77917750672
10000	9.8	1.8206696519
10000	9.9	1.75454688849
